7575,# doc = filename.2.txt,,,,,,,,,,,,,,,,
8334,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8335,,много,МНОГО,ADV -,,," Например , _много_ баскетболистов брали за",о,г,о,н,м,,ADV,МНОГО,ADV -,О
8336,,баскетболистов,БАСКЕТБОЛИСТ,S m anim gen pl,,,"Например , много _баскетболистов_ брали за пример",в,о,т,с,и,л,S,БАСКЕТБОЛИСТ,S m anim gen pl,Т
8337,,брали,БРАТЬ,V ipf praet pl indic - -,,,", много баскетболистов _брали_ за пример игру",и,л,а,р,б,,V,БРАТЬ,V ipf praet pl indic - -,Ь
8338,,за,ЗА,PR,,,много баскетболистов брали _за_ пример игру других,а,з,,,,,PR,ЗА,PR,А
8339,,пример,ПРИМЕР,S m inan acc sg,,,баскетболистов брали за _пример_ игру других игроков,р,е,м,и,р,п,S,ПРИМЕР,S m inan acc sg,Р
8340,,игру,ИГРА,S f inan acc sg,,,брали за пример _игру_ других игроков .,у,р,г,и,,,S,ИГРА,S f inan acc sg,А
8341,,других,ДРУГОЙ,A - gen pl plen - -,,,за пример игру _других_ игроков . ,х,и,г,у,р,д,A,ДРУГОЙ,A - gen pl plen - -,Й
8342,,игроков,ИГРОК,S m anim gen pl,,,пример игру других _игроков_ .  ,в,о,к,о,р,г,S,ИГРОК,S m anim gen pl,К
8343,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8344,,,,,,,,,,,,,,,,,
8345,# sent = 712,,,,,,,,,,,,,,,,
8346,,Они,ОНИ,SPRO pl - - nom,,,".   _Они_ , как бы ,",и,н,о,,,,SPRO,ОНИ,SPRO pl - - nom,И
8347,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8348,,как бы,как бы,PART,,," Они , _как бы_ , вдохновлялись игрой",ы,б, ,к,а,к,PART,как бы,ADV -,ы
8349,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8350,,вдохновлялись,ВДОХНОВЛЯТЬСЯ,V ipf praet pl indic - -,,,", как бы , _вдохновлялись_ игрой , как бы",ь,с,и,л,я,л,V,ВДОХНОВЛЯТЬСЯ,V ipf praet pl indic - -,Я
8351,,игрой,ИГРА,S f inan ins sg,,,"как бы , вдохновлялись _игрой_ , как бы ,",й,о,р,г,и,,S,ИГРА,S f inan ins sg,А
8352,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8353,,как бы,как бы,PART,,,"вдохновлялись игрой , _как бы_ , других людей",ы,б, ,к,а,к,PART,как бы,ADV -,ы
8354,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8355,,других,ДРУГОЙ,A - gen pl plen - -,,,", как бы , _других_ людей , и",х,и,г,у,р,д,A,ДРУГОЙ,A - loc pl plen - -,Й
8356,,людей,ЧЕЛОВЕК,S m anim gen pl,,,"как бы , других _людей_ , и пытались",й,е,д,ю,л,,S,ЧЕЛОВЕК,S m anim acc pl,К
8357,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8358,,и,И,CONJ,,,"других людей , _и_ пытались стать намного",и,,,,,,CONJ,И,CONJ,И
8359,,пытались,ПЫТАТЬСЯ,V ipf praet pl indic - -,,,"людей , и _пытались_ стать намного лучше",ь,с,и,л,а,т,V,ПЫТАТЬСЯ,V ipf praet pl indic - -,Я
8360,,стать,СТАТЬ,V ipf - - inf - -,,,", и пытались _стать_ намного лучше ",ь,т,а,т,с,,S,СТАТЬ,S f inan acc sg,Ь
8361,,намного,НАМНОГО,ADV -,,,и пытались стать _намного_ лучше  них,о,г,о,н,м,а,ADV,НАМНОГО,ADV -,О
8362,,лучше,ХОРОШО,A comp - - plen - -,,,пытались стать намного _лучше_  них ,е,ш,ч,у,л,,ADV,ХОРОШО,ADV comp,О
8363,"<distinct form=""",,,,,,,,,,,,,,,,
8364,<dist>,них,,,,,,,,,,,,,,,
8365,""">",,,,,,,,,,,,,,,,
8366,,их,ОНИ,SPRO pl - - gen,,, них  _их_  . ,х,и,,,,,SPRO,ИХ,A - nonflex - plen - -,И
8367,</distinct>,,,,,,,,,,,,,,,,
8368,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8369,,,,,,,,,,,,,,,,,
8370,# sent = 713,,,,,,,,,,,,,,,,
8371,,Некоторые,НЕКОТОРЫЕ,S - - nom pl,,,.   _Некоторые_ из них добивались,е,ы,р,о,т,о,S,НЕКОТОРЫЕ,S - - nom pl,Е
8372,,из,ИЗ,PR,,,  Некоторые _из_ них добивались этого,з,и,,,,,PR,ИЗ,PR,З
8373,,них,ОНИ,SPRO pl - - loc,,, Некоторые из _них_ добивались этого .,х,и,н,,,,SPRO,ОНИ,SPRO pl - - loc,И
8374,,добивались,ДОБИВАТЬСЯ,V ipf praet pl indic - -,,,Некоторые из них _добивались_ этого . ,ь,с,и,л,а,в,V,ДОБИВАТЬСЯ,V ipf praet pl indic - -,Я
8375,,этого,ЭТО,SPRO n - gen sg,,,из них добивались _этого_ .  ,о,г,о,т,э,,SPRO,ЭТО,S n - gen sg,О
8376,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8377,,,,,,,,,,,,,,,,,
8378,# sent = 714,,,,,,,,,,,,,,,,
8379,,К,К,PR,,,".   _К_ примеру , когда",к,,,,,,PR,К,PR,К
8380,,примеру,ПРИМЕР,S m inan dat sg,,,"  К _примеру_ , когда ты",у,р,е,м,и,р,S,ПРИМЕР,S m inan dat sg,Р
8381,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8382,,когда,КОГДА,CONJ,,,"К примеру , _когда_ ты сидишь где-то",а,д,г,о,к,,CONJ,КОГДА,CONJ,А
8383,,ты,ТЫ,SPRO sg 2p - nom,,,"примеру , когда _ты_ сидишь где-то в",ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom,Ы
8384,,сидишь,СИДЕТЬ,V ipf praes sg indic - 2p,,,", когда ты _сидишь_ где-то в кресле",ь,ш,и,д,и,с,V,СИДЕТЬ,V ipf praes sg indic - 2p,Ь
8385,,где-то,ГДЕ-ТО,ADV -,,,"когда ты сидишь _где-то_ в кресле ,",о,т,-,е,д,г,ADV,ГДЕ-ТО,ADV -,О
8386,,в,В,PR,,,"ты сидишь где-то _в_ кресле , смотришь",в,,,,,,PR,В,PR,В
8387,,кресле,КРЕСЛО,S n inan loc sg,,,"сидишь где-то в _кресле_ , смотришь за",е,л,с,е,р,к,S,КРЕСЛО,S n inan loc sg,О
8388,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8389,,смотришь,СМОТРЕТЬ,V ipf praes sg indic - 2p,,,"в кресле , _смотришь_ за игрой какого-то",ь,ш,и,р,т,о,V,СМОТРЕТЬ,V ipf praes sg indic - 2p,Ь
8390,,за,ЗА,PR,,,"кресле , смотришь _за_ игрой какого-то популярного",а,з,,,,,PR,ЗА,PR,А
8391,,игрой,ИГРА,S f inan ins sg,,,", смотришь за _игрой_ какого-то популярного игрока",й,о,р,г,и,,S,ИГРА,S f inan ins sg,А
8392,,какого-то,КАКОЙ-ТО,APRO - gen sg plen m -,,,смотришь за игрой _какого-то_ популярного игрока и,о,т,-,о,г,о,APRO,КАКОЙ-ТО,A - gen sg plen m -,О
8393,,популярного,ПОПУЛЯРНЫЙ,A - gen sg plen m -,,,за игрой какого-то _популярного_ игрока и потом,о,г,о,н,р,я,A,ПОПУЛЯРНЫЙ,A - gen sg plen m -,Й
8394,,игрока,ИГРОК,S m anim gen sg,,,"игрой какого-то популярного _игрока_ и потом ,",а,к,о,р,г,и,S,ИГРОК,S m anim gen sg,К
8395,,и,И,CONJ,,,"какого-то популярного игрока _и_ потом , в",и,,,,,,CONJ,И,CONJ,И
8396,,потом,ПОТОМ,ADV -,,,"популярного игрока и _потом_ , в итоге",м,о,т,о,п,,ADV,ПОТОМ,ADV -,М
8397,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8398,,в,В,PR,,,"и потом , _в_ итоге , ты",в,,,,,,PR,В,PR,В
8399,,итоге,ИТОГ,S m inan loc sg,,,"потом , в _итоге_ , ты играешь",е,г,о,т,и,,S,ИТОГ,S m inan loc sg,Г
8400,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8401,,ты,ТЫ,SPRO sg 2p - nom,,,"в итоге , _ты_ играешь против него",ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom,Ы
8402,,играешь,ИГРАТЬ,V ipf praes sg indic - 2p,,,"итоге , ты _играешь_ против него и",ь,ш,е,а,р,г,V,ИГРАТЬ,V ipf praes sg indic - 2p,Ь
8403,,против,ПРОТИВ,PR,,,", ты играешь _против_ него и становишься",в,и,т,о,р,п,PR,ПРОТИВ,PR,В
8404,,него,ОН,SPRO sg 3p m gen,,,ты играешь против _него_ и становишься сильнее,о,г,е,н,,,SPRO,ОН,SPRO sg 3p m acc,Н
8405,,и,И,CONJ,,,играешь против него _и_ становишься сильнее ,и,,,,,,CONJ,И,CONJ,И
8406,,становишься,СТАНОВИТЬСЯ,V ipf praes sg indic - 2p,,,против него и _становишься_ сильнее  него,я,с,ь,ш,и,в,V,СТАНОВИТЬСЯ,V ipf praes sg indic - 2p,Я
8407,,сильнее,СИЛЬНЫЙ,ADV comp,,,него и становишься _сильнее_  него ,е,е,н,ь,л,и,ADV,СИЛЬНО,ADV comp,Й
8408,"<distinct form=""",,,,,,,,,,,,,,,,
8409,<dist>,него,,,,,,,,,,,,,,,
8410,""">",,,,,,,,,,,,,,,,
8411,,его,ОН,SPRO sg 3p m acc,,, него  _его_  . ,о,г,е,,,,SPRO,ОН,SPRO sg 3p m acc,Н
8412,</distinct>,,,,,,,,,,,,,,,,
8413,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8414,,,,,,,,,,,,,,,,,
8415,# sent = 715,,,,,,,,,,,,,,,,
8416,# speaker = Макс,,,,,,,,,,,,,,,,
8417,# sent = 716,,,,,,,,,,,,,,,,
8418,,Так же,Так же,ADV -,,,   _Так же_ мотивация - не,е,ж, ,к,а,т,ADV,Так же,ADV -,е
8419,,мотивация,МОТИВАЦИЯ,S f inan nom sg,,,  Так же _мотивация_ - не проигрывать,я,и,ц,а,в,и,S,МОТИВАЦИЯ,S f inan nom sg,Я
8420,,-,-,PUNCT,,,,,,,,,,PUNCT,,,
8421,,не,НЕ,PART,,,Так же мотивация - _не_ проигрывать . ,е,н,,,,,PART,НЕ,PART,Е
8422,,проигрывать,ПРОИГРЫВАТЬ,V ipf - - inf - -,,,мотивация - не _проигрывать_ .  ,ь,т,а,в,ы,р,V,ПРОИГРЫВАТЬ,V ipf - - inf - -,Ь
8423,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8424,,,,,,,,,,,,,,,,,
8425,# sent = 717,,,,,,,,,,,,,,,,
8426,,Есть,БЫТЬ,V ipf praes pl indic - 3p,,,".   _Есть_ люди , которые",ь,т,с,е,,,V,БЫТЬ,V ipf praes sg indic - 3p,Ь
8427,,люди,ЧЕЛОВЕК,S m anim nom pl,,,"  Есть _люди_ , которые совсем",и,д,ю,л,,,S,ЧЕЛОВЕК,S m anim nom pl,К
8428,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8429,,которые,КОТОРЫЙ,APRO - nom pl plen - -,,,"Есть люди , _которые_ совсем не любят",е,ы,р,о,т,о,APRO,КОТОРЫЙ,A - nom pl plen - -,Й
8430,,совсем,СОВСЕМ,ADV -,,,"люди , которые _совсем_ не любят ",м,е,с,в,о,с,ADV,СОВСЕМ,ADV -,М
8431,,не,НЕ,PART,,,", которые совсем _не_ любят  это",е,н,,,,,PART,НЕ,PART,Е
8432,,любят,ЛЮБИТЬ,V ipf praes pl indic - 3p,,,которые совсем не _любят_  это ,т,я,б,ю,л,,V,ЛЮБИТЬ,V ipf praes pl indic - 3p,Ь
8433,"<distinct form=""",,,,,,,,,,,,,,,,
8434,<dist>,это,,,,,,,,,,,,,,,
8435,""">",,,,,,,,,,,,,,,,
8436,,этого,ЭТО,SPRO n - gen sg,,," это  _этого_  делать ,",о,г,о,т,э,,SPRO,ЭТО,S n - gen sg,О
8437,</distinct>,,,,,,,,,,,,,,,,
8438,,делать,ДЕЛАТЬ,V ipf - - inf - -,,," этого  _делать_ , проигрывать .",ь,т,а,л,е,д,V,ДЕЛАТЬ,V ipf - - inf - -,Ь
8439,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8440,,проигрывать,ПРОИГРЫВАТЬ,V ipf - - inf - -,,," делать , _проигрывать_ .  ",ь,т,а,в,ы,р,V,ПРОИГРЫВАТЬ,V ipf - - inf - -,Ь
8441,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8442,,,,,,,,,,,,,,,,,
8443,# sent = 718,,,,,,,,,,,,,,,,
8444,,Но,НО,CONJ,,,".   _Но_ , проигрывать также",о,н,,,,,CONJ,НО,CONJ,О
8445,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8446,,проигрывать,ПРОИГРЫВАТЬ,V ipf - - inf - -,,," Но , _проигрывать_ также надо уметь",ь,т,а,в,ы,р,V,ПРОИГРЫВАТЬ,V ipf - - inf - -,Ь
8447,,также,ТАКЖЕ,ADV -,,,"Но , проигрывать _также_ надо уметь .",е,ж,к,а,т,,ADV,ТАКЖЕ,ADV -,Е
8448,,надо,НАДО,PRAEDIC,,,", проигрывать также _надо_ уметь . ",о,д,а,н,,,PRAEDIC,НАДО,ADV -,О
8449,,уметь,УМЕТЬ,V ipf - - inf - -,,,проигрывать также надо _уметь_ .  ,ь,т,е,м,у,,V,УМЕТЬ,V ipf - - inf - -,Ь
8450,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8451,,,,,,,,,,,,,,,,,
8452,# sent = 719,,,,,,,,,,,,,,,,
8453,# speaker = Макс,,,,,,,,,,,,,,,,
8454,# sent = 720,,,,,,,,,,,,,,,,
8455,,Главная,ГЛАВНЫЙ,A - nom sg plen f -,,,   _Главная_ мотивация в спорте,я,а,н,в,а,л,A,ГЛАВНЫЙ,A - nom sg plen f -,Й
8456,,мотивация,МОТИВАЦИЯ,S f inan nom sg,,,  Главная _мотивация_ в спорте -,я,и,ц,а,в,и,S,МОТИВАЦИЯ,S f inan nom sg,Я
8457,,в,В,PR,,, Главная мотивация _в_ спорте - это,в,,,,,,PR,В,PR,В
8458,,спорте,СПОРТ,S m inan loc sg,,,"Главная мотивация в _спорте_ - это ,",е,т,р,о,п,с,S,СПОРТ,S m inan loc sg,Т
8459,,-,-,PUNCT,,,,,,,,,,PUNCT,,,
8460,,это,ЭТО,SPRO n - nom sg,,,"в спорте - _это_ , всё же",о,т,э,,,,SPRO,ЭТО,S n - nom sg,О
8461,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8462,,всё,ВСЕ,PART,,,"- это , _всё_ же , становиться",ё,с,в,,,,ADV,ВСЕ,ADV -,Е
8463,,же,ЖЕ,PART,,,"это , всё _же_ , становиться лучше",е,ж,,,,,PART,ЖЕ,PART,Е
8464,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8465,,становиться,СТАНОВИТЬСЯ,V ipf - - inf - -,,,"всё же , _становиться_ лучше со временем",я,с,ь,т,и,в,V,СТАНОВИТЬСЯ,V ipf - - inf - -,Я
8466,,лучше,ХОРОШО,A comp - - plen - -,,,"же , становиться _лучше_ со временем ,",е,ш,ч,у,л,,ADV,ХОРОШО,ADV comp,О
8467,,со,СО,PR,,,", становиться лучше _со_ временем , быть",о,с,,,,,PR,СО,PR,О
8468,,временем,ВРЕМЯ,S n inan ins sg,,,"становиться лучше со _временем_ , быть для",м,е,н,е,м,е,S,ВРЕМЯ,S n inan ins sg,Я
8469,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8470,,быть,БЫТЬ,V ipf - - inf - -,,,"со временем , _быть_ для кого-то идолом",ь,т,ы,б,,,V,БЫТЬ,V ipf - - inf - -,Ь
8471,,для,ДЛЯ,PR,,,"временем , быть _для_ кого-то идолом .",я,л,д,,,,PR,ДЛЯ,PR,Я
8472,,кого-то,КТО-ТО,SPRO - - gen sg,,,", быть для _кого-то_ идолом . ",о,т,-,о,г,о,S,КТО-ТО,S m - gen sg,О
8473,,идолом,ИДОЛ,S m anim ins sg,,,быть для кого-то _идолом_ .  ,м,о,л,о,д,и,S,ИДОЛ,S m anim ins sg,Л
8474,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8475,,,,,,,,,,,,,,,,,
8476,# sent = 721,,,,,,,,,,,,,,,,
8477,,Например,НАПРИМЕР,ADV -,,,".   _Например_ , эээ ...",р,е,м,и,р,п,ADV,НАПРИМЕР,ADV -,Р
8478,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8479,,эээ,ЭЭЭ,NONLEX,,," Например , _эээ_ ...  ",э,э,э,,,,NONLEX,ЭЭЭ,NONLEX,Э
8480,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
8481,,,,,,,,,,,,,,,,,
8482,# sent = 722,,,,,,,,,,,,,,,,
8483,,Чтобы,ЧТОБЫ,CONJ,,,...   _Чтобы_ потом равнялись на,ы,б,о,т,ч,,CONJ,ЧТОБЫ,CONJ,Ы
8484,,потом,ПОТОМ,ADV -,,,  Чтобы _потом_ равнялись на тебя,м,о,т,о,п,,ADV,ПОТОМ,ADV -,М
8485,,равнялись,РАВНЯТЬСЯ,V ipf praet pl indic - -,,, Чтобы потом _равнялись_ на тебя .,ь,с,и,л,я,н,V,РАВНЯТЬСЯ,V ipf praet pl indic - -,Я
8486,,на,НА,PR,,,Чтобы потом равнялись _на_ тебя . ,а,н,,,,,PR,НА,PR,А
8487,,тебя,ТЫ,SPRO sg 2p - acc,,,потом равнялись на _тебя_ .  ,я,б,е,т,,,SPRO,ТЫ,SPRO sg 2p - acc,Ы
8488,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8489,,,,,,,,,,,,,,,,,
8490,# sent = 723,,,,,,,,,,,,,,,,
8491,,Желание,ЖЕЛАНИЕ,S n inan nom sg,,,".   _Желание_ , эээ ,",е,и,н,а,л,е,S,ЖЕЛАНИЕ,S n inan nom sg,Е
8492,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8493,,эээ,ЭЭЭ,NONLEX,,," Желание , _эээ_ , стать лучше",э,э,э,,,,NONLEX,ЭЭЭ,NONLEX,Э
8494,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8495,,стать,СТАТЬ,V ipf - - inf - -,,,", эээ , _стать_ лучше , чтобы",ь,т,а,т,с,,S,СТАТЬ,S f inan acc sg,Ь
8496,,лучше,ХОРОШО,A comp - - plen - -,,,"эээ , стать _лучше_ , чтобы когда",е,ш,ч,у,л,,ADV,ХОРОШО,ADV comp,О
8497,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8498,,чтобы,ЧТОБЫ,CONJ,,,"стать лучше , _чтобы_ когда смотрели на",ы,б,о,т,ч,,CONJ,ЧТОБЫ,CONJ,Ы
8499,,когда,КОГДА,CONJ,,,"лучше , чтобы _когда_ смотрели на тебя",а,д,г,о,к,,CONJ,КОГДА,CONJ,А
8500,,смотрели,СМОТРЕТЬ,V ipf praet pl indic - -,,,", чтобы когда _смотрели_ на тебя ,",и,л,е,р,т,о,V,СМОТРЕТЬ,V ipf praet pl indic - -,Ь
8501,,на,НА,PR,,,"чтобы когда смотрели _на_ тебя , хотели",а,н,,,,,PR,НА,PR,А
8502,,тебя,ТЫ,SPRO sg 2p - acc,,,"когда смотрели на _тебя_ , хотели стать",я,б,е,т,,,SPRO,ТЫ,SPRO sg 2p - acc,Ы
8503,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8504,,хотели,ХОТЕТЬ,V ipf praet pl indic - -,,,"на тебя , _хотели_ стать такими же",и,л,е,т,о,х,V,ХОТЕТЬ,V ipf praet pl indic - -,Ь
8505,,стать,СТАТЬ,V ipf - - inf - -,,,"тебя , хотели _стать_ такими же как",ь,т,а,т,с,,S,СТАТЬ,S f inan acc sg,Ь
8506,,такими,ТАКОЙ,APRO - ins pl plen - -,,,", хотели стать _такими_ же как ты",и,м,и,к,а,т,APRO,ТАКОЙ,A - ins pl plen - -,Й
8507,,же,ЖЕ,PART,,,"хотели стать такими _же_ как ты ,",е,ж,,,,,PART,ЖЕ,PART,Е
8508,,как,КАК,CONJ,,,"стать такими же _как_ ты , наверное",к,а,к,,,,CONJ,КАК,CONJ,К
8509,,ты,ТЫ,SPRO sg 2p - nom,,,"такими же как _ты_ , наверное ,",ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom,Ы
8510,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8511,,наверное,НАВЕРНОЕ,ADV -,,,"как ты , _наверное_ , это одно",е,о,н,р,е,в,ADV,НАВЕРНОЕ,ADV -,Е
8512,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8513,,это,ЭТО,SPRO n - nom sg,,,", наверное , _это_ одно из главных",о,т,э,,,,SPRO,ЭТО,S n - nom sg,О
8514,,одно,ОДИН,ANUM - nom sg plen n -,,,"наверное , это _одно_ из главных .",о,н,д,о,,,ANUM,ОДИН,A - nom sg plen n -,Н
8515,,из,ИЗ,PR,,,", это одно _из_ главных . ",з,и,,,,,PR,ИЗ,PR,З
8516,,главных,ГЛАВНЫЙ,A - gen pl plen - -,,,это одно из _главных_ .  ,х,ы,н,в,а,л,A,ГЛАВНЫЙ,A - gen pl plen - -,Й
8517,,.,.,PUNCT,,,,,,,,,,PUNCT,,,